#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2300000,2300.00000001,-576095.632537,299.330127799,1.0036861428,23.2
2301000,2301.00000001,-576682.795552,303.315296642,1.00275129516,23.2
2302000,2302.00000001,-575974.797289,299.122468032,1.00397230761,23.2
2303000,2303.00000001,-577401.436805,297.248421951,1.00836887846,23.2
2304000,2304.00000001,-576448.614533,299.537202583,1.00803273356,23.2
2305000,2305.00000001,-577845.083476,299.783373753,1.00730636412,23.2
2306000,2306.00000001,-577636.990554,300.751903126,1.0064494988,23.2
2307000,2307.00000001,-576165.632719,298.803501379,1.00070916315,23.2
2308000,2308.00000001,-575281.035714,299.61950706,1.00172604862,23.2
2309000,2309.00000001,-576483.414919,300.340999712,1.00315440631,23.2
2310000,2310.00000001,-577327.020537,299.494784061,1.00376077435,23.2
2311000,2311.00000001,-577790.181535,298.225758647,1.00591056895,23.2
2312000,2312.00000001,-576216.863257,298.501778442,1.00368004772,23.2
2313000,2313.00000001,-577077.685634,301.359688278,1.00188265798,23.2
2314000,2314.00000001,-577429.673054,301.418501633,1.00314460176,23.2
2315000,2315.00000001,-576379.538559,297.916345288,1.00404791199,23.2
2316000,2316.00000001,-576241.696394,298.958356713,1.00559198012,23.2
2317000,2317.00000001,-576369.250681,300.121933835,1.00861646778,23.2
2318000,2318.00000001,-577199.109178,299.871104181,1.00760966585,23.2
2319000,2319.00000001,-577146.696035,297.423416334,1.00830940829,23.2
2320000,2320.00000001,-578036.679115,299.453470954,1.00643814226,23.2
2321000,2321.00000001,-577743.028397,300.095959986,1.00629588357,23.2
2322000,2322.00000001,-576488.439608,301.751000643,1.00491803659,23.2
2323000,2323.00000001,-576095.041287,297.441401631,1.00661212501,23.2
2324000,2324.00000001,-576195.304272,300.502714881,1.00309261372,23.2
2325000,2325.00000001,-576487.969189,301.134676442,1.00499320706,23.2
2326000,2326.00000002,-576032.102491,300.115913079,1.00321376538,23.2
2327000,2327.00000002,-576724.999848,302.464392613,1.00704458145,23.2
2328000,2328.00000002,-576514.144316,301.657932614,1.00270918108,23.2
2329000,2329.00000002,-576337.740775,301.322025003,1.00296797987,23.2
2330000,2330.00000002,-576839.749444,300.063288466,1.00190259026,23.2
2331000,2331.00000002,-575814.089767,300.822821832,1.00413687247,23.2
2332000,2332.00000002,-576689.542242,302.056440308,1.00514676147,23.2
2333000,2333.00000002,-576652.300996,301.597824612,1.00452980708,23.2
2334000,2334.00000002,-574731.673139,297.614128858,1.00041363426,23.2
2335000,2335.00000002,-576539.725285,299.867170608,1.00291117433,23.2
2336000,2336.00000002,-576810.960819,299.321121389,1.00764103605,23.2
2337000,2337.00000002,-576200.910309,300.840927482,1.00411254471,23.2
2338000,2338.00000002,-576327.623677,301.296938578,1.00290131017,23.2
2339000,2339.00000002,-576348.060953,299.819253971,1.00308352888,23.2
2340000,2340.00000002,-575374.729627,300.223758248,1.00163335213,23.2
2341000,2341.00000002,-576588.964324,300.057159728,1.00538815399,23.2
2342000,2342.00000002,-575951.915031,300.922360985,0.999940728396,23.2
2343000,2343.00000002,-577089.641175,299.136032946,1.00326526956,23.2
2344000,2344.00000002,-576892.711687,300.089288597,1.00549394576,23.2
2345000,2345.00000002,-577432.916347,300.328898866,1.00485624674,23.2
2346000,2346.00000002,-577051.424461,300.774246735,1.00450582821,23.2
2347000,2347.00000002,-577531.483747,300.321129696,1.00373995162,23.2
2348000,2348.00000002,-577706.356527,301.487794099,1.0055317622,23.2
2349000,2349.00000002,-577296.496753,299.825149203,1.00742330682,23.2
2350000,2350.00000002,-577777.687763,297.868184034,1.00744689833,23.2
2351000,2351.00000002,-577212.985949,299.226499167,1.00687147169,23.2
2352000,2352.00000002,-576879.728725,301.534055122,1.00308271095,23.2
2353000,2353.00000002,-576278.720306,299.770389551,1.00441722504,23.2
2354000,2354.00000002,-576163.140499,299.776800515,1.00390361039,23.2
2355000,2355.00000002,-576370.03192,301.932519677,1.00744596904,23.2
2356000,2356.00000002,-575572.113405,299.621484593,1.0066516486,23.2
2357000,2357.00000002,-575956.134534,297.520040335,1.00062114924,23.2
2358000,2358.00000002,-576791.342421,300.316350487,1.00268090424,23.2
2359000,2359.00000002,-576642.864366,299.672988994,1.00435432298,23.2
2360000,2360.00000002,-576557.573183,300.206756377,1.00547741711,23.2
2361000,2361.00000002,-576524.354052,300.618094137,1.00360944502,23.2
2362000,2362.00000002,-574954.059204,299.254060684,1.002479696,23.2
2363000,2363.00000002,-574871.535255,301.489522819,1.00670503187,23.2
2364000,2364.00000002,-577506.881194,300.355065635,1.00609906284,23.2
2365000,2365.00000002,-577129.228798,297.928500284,1.00351181169,23.2
2366000,2366.00000002,-577018.63935,299.257413666,1.00309402712,23.2
2367000,2367.00000002,-575881.675023,300.59377106,1.00377857696,23.2
2368000,2368.00000002,-576496.680532,299.537808152,1.00419907015,23.2
2369000,2369.00000002,-577052.738501,301.784744359,1.00447193113,23.2
2370000,2370.00000002,-576251.483655,300.490689228,1.00727874057,23.2
2371000,2371.00000002,-576134.2688,302.714408815,1.00446053747,23.2
2372000,2372.00000002,-576228.275138,298.515581271,1.0019781497,23.2
2373000,2373.00000002,-575570.998277,298.799437757,1.00261003279,23.2
2374000,2374.00000002,-575610.824109,297.952895222,1.00339608194,23.2
2375000,2375.00000003,-577444.696655,300.257277352,1.00330513862,23.2
2376000,2376.00000003,-576199.167255,298.307867138,1.00403671556,23.2
2377000,2377.00000003,-576406.792442,300.22199527,1.00218015452,23.2
2378000,2378.00000003,-576731.722093,300.624884308,1.00372894995,23.2
2379000,2379.00000003,-576543.212993,301.920658345,1.00539526342,23.2
2380000,2380.00000003,-576398.888196,301.491344165,1.0052636125,23.2
2381000,2381.00000003,-575232.506395,299.220381513,1.00174901455,23.2
2382000,2382.00000003,-576472.878648,301.65892903,1.00347165408,23.2
2383000,2383.00000003,-576812.035079,300.622370919,1.00509118915,23.2
2384000,2384.00000003,-577163.422449,301.095847306,1.00463514582,23.2
2385000,2385.00000003,-576871.655705,299.341912409,1.0062355627,23.2
2386000,2386.00000003,-576310.622805,298.827620577,1.00619266829,23.2
2387000,2387.00000003,-575390.945747,298.615281324,1.0040568427,23.2
2388000,2388.00000003,-576761.611976,300.833882524,1.00354350446,23.2
2389000,2389.00000003,-576299.544049,299.303299264,1.00532761471,23.2
2390000,2390.00000003,-576173.445489,300.227948088,1.00413860598,23.2
2391000,2391.00000003,-575480.303861,298.483059802,1.00402797031,23.2
2392000,2392.00000003,-577796.592278,302.273257372,1.00724637208,23.2
2393000,2393.00000003,-577089.303971,299.044784759,1.00543000005,23.2
2394000,2394.00000003,-575770.12423,298.354673838,1.00589078344,23.2
2395000,2395.00000003,-576620.62843,300.153847721,1.00469563347,23.2
2396000,2396.00000003,-577210.560761,298.964173461,1.0032803804,23.2
2397000,2397.00000003,-575906.397468,298.581862765,1.00386969235,23.2
2398000,2398.00000003,-576337.86629,301.080314763,1.00418318096,23.2
2399000,2399.00000003,-575274.781055,300.935860123,1.00480860534,23.2
2400000,2400.00000003,-574708.8525,298.72895727,1.00234824519,23.2
2401000,2401.00000003,-575199.560747,300.407642343,1.00360675697,23.2
2402000,2402.00000003,-575152.918846,301.637048953,1.00368491259,23.2
2403000,2403.00000003,-575707.820297,299.539345235,1.00687863507,23.2
2404000,2404.00000003,-577108.340415,300.298840875,1.00623597522,23.2
2405000,2405.00000003,-575986.143837,297.821169764,1.0032945565,23.2
2406000,2406.00000003,-576245.546991,300.62921003,1.00497706327,23.2
2407000,2407.00000003,-576857.532096,302.565211437,1.00424981525,23.2
2408000,2408.00000003,-577631.803342,299.773203581,1.00470762525,23.2
2409000,2409.00000003,-577123.999275,300.057591175,1.00599582968,23.2
2410000,2410.00000003,-576832.214752,301.068727031,1.0043579475,23.2
2411000,2411.00000003,-576394.236475,298.639084803,1.00599150758,23.2
2412000,2412.00000003,-576935.82126,299.801534091,1.00649448841,23.2
2413000,2413.00000003,-577470.233538,300.976788573,1.00771986405,23.2
2414000,2414.00000003,-577320.19263,299.453651793,1.00578666062,23.2
2415000,2415.00000003,-577278.863107,300.169173936,1.00509857692,23.2
2416000,2416.00000003,-576652.213857,299.930969155,1.0020387217,23.2
2417000,2417.00000003,-577159.488331,298.760935006,1.00220979599,23.2
2418000,2418.00000003,-576973.133389,298.718353545,1.00430597816,23.2
2419000,2419.00000003,-576323.336737,301.911853983,1.00481792042,23.2
2420000,2420.00000003,-576768.239063,300.797798938,1.00589738739,23.2
2421000,2421.00000003,-576074.21722,300.546144148,1.00554845966,23.2
2422000,2422.00000003,-577011.496209,298.927965102,1.00514617239,23.2
2423000,2423.00000003,-575941.978454,301.321309103,1.0030285256,23.2
2424000,2424.00000004,-576425.427267,298.560681687,1.00165873118,23.2
2425000,2425.00000004,-575649.337672,301.755159948,1.00038688894,23.2
2426000,2426.00000004,-575338.90932,299.655965303,1.00217501677,23.2
2427000,2427.00000004,-576455.483364,295.737365952,1.00423293055,23.2
2428000,2428.00000004,-577921.884187,298.094485186,1.00783486823,23.2
2429000,2429.00000004,-577745.471822,301.388628201,1.00594792272,23.2
2430000,2430.00000004,-576220.789652,301.25023981,1.00489799812,23.2
2431000,2431.00000004,-576548.580805,299.316548745,1.00696499124,23.2
2432000,2432.00000004,-576408.963402,300.777024182,1.00292081585,23.2
2433000,2433.00000004,-576330.939252,298.720701252,1.00350303911,23.2
2434000,2434.00000004,-576832.55657,300.373021747,1.00763711186,23.2
2435000,2435.00000004,-576631.60604,299.584520112,1.00671961471,23.2
2436000,2436.00000004,-576693.828202,300.312255036,1.00498811114,23.2
2437000,2437.00000004,-576034.254091,299.249090581,1.00646672279,23.2
2438000,2438.00000004,-575595.855669,298.261676955,1.00466572666,23.2
2439000,2439.00000004,-578320.388769,300.175457632,1.00494714178,23.2
2440000,2440.00000004,-576965.344305,298.869073577,1.0015856401,23.2
2441000,2441.00000004,-577873.225839,300.477933258,1.00608771378,23.2
2442000,2442.00000004,-576236.004365,302.260789843,1.00498454113,23.2
2443000,2443.00000004,-574969.95232,299.740553379,0.999879221521,23.2
2444000,2444.00000004,-574267.624133,299.952673285,1.00076175177,23.2
2445000,2445.00000004,-574304.283992,300.291617627,1.00071022706,23.2
2446000,2446.00000004,-574022.872154,304.152430836,1.00029673941,23.2
2447000,2447.00000004,-575378.946103,302.758138824,1.00385166214,23.2
2448000,2448.00000004,-575811.202712,303.856988713,1.00223508138,23.2
2449000,2449.00000004,-576247.853836,301.086577831,1.00616002592,23.2
2450000,2450.00000004,-575910.210115,301.178071155,1.00503648264,23.2
2451000,2451.00000004,-577027.066839,297.310287116,1.00258501772,23.2
2452000,2452.00000004,-578239.516474,299.729070692,1.00815649257,23.2
2453000,2453.00000004,-577260.835656,300.042862714,1.00326737927,23.2
2454000,2454.00000004,-576406.632059,298.461904367,1.00256219468,23.2
2455000,2455.00000004,-576835.729869,296.927735701,1.00382266322,23.2
2456000,2456.00000004,-575203.898305,295.715233314,1.00322196386,23.2
2457000,2457.00000004,-577415.534782,300.748324161,1.00659897608,23.2
2458000,2458.00000004,-576721.928338,301.168590295,1.0042907892,23.2
2459000,2459.00000004,-575934.773358,298.373494295,1.00104349779,23.2
2460000,2460.00000004,-577249.136533,298.942121004,1.00327172069,23.2
2461000,2461.00000004,-576664.143456,299.772276358,1.00341084955,23.2
2462000,2462.00000004,-576255.400316,301.558186308,1.00142543776,23.2
2463000,2463.00000004,-575676.218662,299.970307359,1.00488813764,23.2
2464000,2464.00000004,-575472.763228,300.430315399,1.00443459101,23.2
2465000,2465.00000004,-577378.008128,301.553905008,1.00542966063,23.2
2466000,2466.00000004,-576754.77818,300.404026605,1.00457417027,23.2
2467000,2467.00000004,-577065.346597,302.819896128,1.00058877402,23.2
2468000,2468.00000004,-575097.839537,298.288083181,0.998473006605,23.2
2469000,2469.00000004,-575036.344402,298.645756674,1.0048548373,23.2
2470000,2470.00000004,-576312.388199,300.827993023,1.00599822676,23.2
2471000,2471.00000004,-575152.01159,300.270725947,1.00548292017,23.2
2472000,2472.00000004,-576098.432131,302.065824271,1.00391433038,23.2
2473000,2473.00000005,-575608.349205,299.907179197,1.00380237038,23.2
2474000,2474.00000005,-577050.909301,300.142270924,1.00551712549,23.2
2475000,2475.00000005,-576677.416115,300.942425637,1.00581676832,23.2
2476000,2476.00000005,-577718.750407,301.147490364,1.00770291331,23.2
2477000,2477.00000005,-576239.082992,298.600787343,1.00975056002,23.2
2478000,2478.00000005,-576408.453756,300.432101656,1.00658580737,23.2
2479000,2479.00000005,-576487.642401,301.621442756,1.00644954216,23.2
2480000,2480.00000005,-574931.485853,300.917105063,1.00310346896,23.2
2481000,2481.00000005,-576428.668122,302.067012423,1.00379720942,23.2
2482000,2482.00000005,-575228.201186,299.58665372,1.00182889665,23.2
2483000,2483.00000005,-576075.088557,300.518140233,1.00103221146,23.2
2484000,2484.00000005,-576724.20727,302.25679821,1.00508478071,23.2
2485000,2485.00000005,-577165.248826,298.478428899,1.00647401136,23.2
2486000,2486.00000005,-576558.657806,300.517490568,1.00676438403,23.2
2487000,2487.00000005,-577586.728986,300.434296077,1.01011437105,23.2
2488000,2488.00000005,-576536.524403,300.497855091,1.00685078394,23.2
2489000,2489.00000005,-576367.317688,300.315251634,1.00521750826,23.2
2490000,2490.00000005,-575398.764587,298.251266156,1.0018767955,23.2
2491000,2491.00000005,-576952.208286,300.169975258,1.00286987944,23.2
2492000,2492.00000005,-576195.405963,297.870399175,1.00324641064,23.2
2493000,2493.00000005,-577147.236502,299.539806729,1.00438857534,23.2
2494000,2494.00000005,-577633.241612,300.70854337,1.00697554752,23.2
2495000,2495.00000005,-576500.632029,298.764443662,1.00575311576,23.2
2496000,2496.00000005,-576173.204508,301.480779594,1.00489625331,23.2
2497000,2497.00000005,-577069.740974,300.332093959,0.999543032619,23.2
2498000,2498.00000005,-577033.653339,298.766956726,1.00370374498,23.2
2499000,2499.00000005,-577152.659107,298.379258978,1.00352904543,23.2
2500000,2500.00000005,-577273.867292,297.599211939,1.00305467643,23.2
2501000,2501.00000005,-578526.533803,301.631914136,1.00689741252,23.2
2502000,2502.00000005,-577124.415801,299.589779308,1.00644742754,23.2
2503000,2503.00000005,-576743.88039,301.964475666,1.00573550047,23.2
2504000,2504.00000005,-576494.62806,301.169130105,1.00677171637,23.2
2505000,2505.00000005,-575817.070349,298.424610672,1.00156525657,23.2
2506000,2506.00000005,-575551.327641,300.795633787,0.999851321298,23.2
2507000,2507.00000005,-575516.483996,299.459284411,1.00426454862,23.2
2508000,2508.00000005,-575520.355768,299.631191209,1.00266503845,23.2
2509000,2509.00000005,-575893.082615,299.171424192,1.00835469927,23.2
2510000,2510.00000005,-575740.806894,299.79966375,1.00170959634,23.2
2511000,2511.00000005,-576571.237419,299.288886831,1.00435376696,23.2
2512000,2512.00000005,-574757.734223,297.921636178,1.00444209243,23.2
2513000,2513.00000005,-576617.22569,301.659189202,1.00434083913,23.2
2514000,2514.00000005,-575304.762356,301.713855436,1.00469361897,23.2
2515000,2515.00000005,-576615.635351,299.845121065,1.00535805568,23.2
2516000,2516.00000005,-575723.93339,300.126321568,1.00698389334,23.2
2517000,2517.00000005,-574925.44941,298.337999945,1.00246861666,23.2
2518000,2518.00000005,-575186.712094,299.307436425,1.00387077319,23.2
2519000,2519.00000005,-575655.535236,300.394289062,1.00415236657,23.2
2520000,2520.00000005,-576494.357105,298.182273511,1.00537396358,23.2
2521000,2521.00000005,-577138.877836,299.500028146,1.00740268111,23.2
2522000,2522.00000006,-574994.861907,301.789781045,1.0067565656,23.2
2523000,2523.00000006,-575506.971086,299.274404176,1.00767532088,23.2
2524000,2524.00000006,-577153.755847,300.114410535,1.00379850047,23.2
2525000,2525.00000006,-577094.324275,297.529077563,1.0016905218,23.2
2526000,2526.00000006,-576882.039385,300.162115056,1.00156498225,23.2
2527000,2527.00000006,-575519.663275,299.28008105,1.00213580999,23.2
2528000,2528.00000006,-576494.990348,300.798546977,1.0028682799,23.2
2529000,2529.00000006,-577367.749331,300.504062809,1.00334814471,23.2
2530000,2530.00000006,-575857.088055,299.421765395,1.00038003232,23.2
2531000,2531.00000006,-576564.143175,300.02497123,1.00487468691,23.2
2532000,2532.00000006,-576621.714189,300.854192581,1.0040778319,23.2
2533000,2533.00000006,-576141.816175,302.078422121,1.00170429426,23.2
2534000,2534.00000006,-576621.493465,299.912153644,1.00311908558,23.2
2535000,2535.00000006,-578128.292556,299.51757036,1.00814942838,23.2
2536000,2536.00000006,-577941.419155,301.738620454,1.00897358056,23.2
2537000,2537.00000006,-577503.517093,296.367594216,1.00781219853,23.2
2538000,2538.00000006,-576476.323139,300.588772883,1.00597925126,23.2
2539000,2539.00000006,-576405.043068,301.244441908,1.00528621294,23.2
2540000,2540.00000006,-575972.086626,300.038625168,1.00474234385,23.2
2541000,2541.00000006,-576993.337583,302.197157866,1.00718855741,23.2
2542000,2542.00000006,-577486.00003,297.640916868,1.00853815101,23.2
2543000,2543.00000006,-577230.308191,298.961770669,1.00600912715,23.2
2544000,2544.00000006,-576542.127331,299.197015411,1.00489822663,23.2
2545000,2545.00000006,-577527.062654,301.999828922,1.0101263367,23.2
2546000,2546.00000006,-575351.168591,298.565002293,1.00692188988,23.2
2547000,2547.00000006,-576484.997533,299.799210483,1.00753931096,23.2
2548000,2548.00000006,-577269.320257,302.262646068,1.00621475893,23.2
2549000,2549.00000006,-576998.685796,299.865246367,1.00170698498,23.2
2550000,2550.00000006,-576912.526252,300.170022109,1.005366568,23.2
2551000,2551.00000006,-577176.215005,298.904255788,1.00585489942,23.2
2552000,2552.00000006,-579028.456762,301.233512429,1.01186735242,23.2
2553000,2553.00000006,-575886.914825,299.442135814,1.00224017392,23.2
2554000,2554.00000006,-576065.968467,298.63418686,1.00112311368,23.2
2555000,2555.00000006,-577796.501008,299.202856436,1.00604094119,23.2
2556000,2556.00000006,-576554.184691,299.342802371,1.00346088323,23.2
2557000,2557.00000006,-576224.782465,301.766314188,1.00238063166,23.2
2558000,2558.00000006,-576668.185065,301.384460988,1.00510846495,23.2
2559000,2559.00000006,-576096.176749,302.245812989,1.00553352386,23.2
2560000,2560.00000006,-575100.662665,300.963945044,1.00161074258,23.2
2561000,2561.00000006,-576949.759647,300.42942808,1.00592400696,23.2
2562000,2562.00000006,-576498.163227,299.096132893,1.00339537767,23.2
2563000,2563.00000006,-575582.827306,302.281168243,1.00252154391,23.2
2564000,2564.00000006,-576231.400544,300.916417404,1.0086784366,23.2
2565000,2565.00000006,-577054.189939,301.57325278,1.00937973191,23.2
2566000,2566.00000006,-576396.569055,299.153447714,1.00862648814,23.2
2567000,2567.00000006,-576280.89095,298.843752123,1.0043501859,23.2
2568000,2568.00000006,-577527.074673,300.289641296,1.00661700494,23.2
2569000,2569.00000006,-577044.320459,298.938293055,1.00499574639,23.2
2570000,2570.00000006,-576302.882546,298.647611095,1.00737868255,23.2
2571000,2571.00000007,-576133.608768,300.775888388,1.00481996675,23.2
2572000,2572.00000007,-575291.625835,303.052260955,1.00114270444,23.2
2573000,2573.00000007,-575072.234171,299.709823589,1.0025816422,23.2
2574000,2574.00000007,-577148.835774,299.946200634,1.00200208529,23.2
2575000,2575.00000007,-576826.797783,299.409967705,1.00717324938,23.2
2576000,2576.00000007,-576693.280374,298.248489372,1.00292054535,23.2
2577000,2577.00000007,-576983.832932,298.892008913,1.00552742338,23.2
2578000,2578.00000007,-576262.557429,298.317028385,1.00084249404,23.2
2579000,2579.00000007,-577197.216579,300.445097957,1.00550741979,23.2
2580000,2580.00000007,-575892.679894,299.801459119,1.00375859128,23.2
2581000,2581.00000007,-576291.125028,300.724636252,1.0047527849,23.2
2582000,2582.00000007,-576873.998051,300.636473417,1.00635095866,23.2
2583000,2583.00000007,-576971.958865,301.447839838,1.00742479912,23.2
2584000,2584.00000007,-576330.629098,299.82476368,1.00509181775,23.2
2585000,2585.00000007,-577191.339986,300.262299497,1.00724258478,23.2
2586000,2586.00000007,-575296.965301,297.902884533,1.00496630652,23.2
2587000,2587.00000007,-577350.107931,301.258788926,1.00719549489,23.2
2588000,2588.00000007,-576966.576701,300.20177611,1.0064396171,23.2
2589000,2589.00000007,-575897.054647,299.62159468,1.00433908106,23.2
2590000,2590.00000007,-574481.04853,299.920742929,1.00328432079,23.2
2591000,2591.00000007,-577097.57265,301.370283564,1.00245982503,23.2
2592000,2592.00000007,-575372.613119,298.578239329,1.00663248802,23.2
2593000,2593.00000007,-577616.190636,303.217079942,1.0087138471,23.2
2594000,2594.00000007,-576501.91735,296.1462419,1.00812549667,23.2
2595000,2595.00000007,-576501.125238,300.958972214,1.00360324478,23.2
2596000,2596.00000007,-577579.779387,299.881501644,1.00396470545,23.2
2597000,2597.00000007,-576603.602211,299.108026089,1.00472464232,23.2
2598000,2598.00000007,-575799.555139,298.580404841,1.0033418254,23.2
2599000,2599.00000007,-576592.608396,300.376196708,1.0018862209,23.2
2600000,2600.00000007,-577097.860241,298.392899696,1.00242076645,23.2
2601000,2601.00000007,-577432.584305,299.994770513,1.00626399593,23.2
2602000,2602.00000007,-576896.572614,297.45736783,1.0070408242,23.2
2603000,2603.00000007,-575813.408722,300.454099772,1.00518560455,23.2
2604000,2604.00000007,-575968.729332,299.065748639,1.00300963613,23.2
2605000,2605.00000007,-574761.561278,299.558393469,1.00148648833,23.2
2606000,2606.00000007,-577088.251615,300.073018494,1.00298124516,23.2
2607000,2607.00000007,-575486.356495,302.091632215,1.00260786401,23.2
2608000,2608.00000007,-576435.232857,302.537587507,1.00429030528,23.2
2609000,2609.00000007,-575663.437254,299.594821262,1.00336614923,23.2
2610000,2610.00000007,-576806.578361,298.563786965,1.00509751284,23.2
2611000,2611.00000007,-575799.569256,298.110919256,1.00519798716,23.2
2612000,2612.00000007,-576557.439784,298.590027264,1.0017687889,23.2
2613000,2613.00000007,-576376.671817,300.325624616,1.00373613643,23.2
2614000,2614.00000007,-576331.269143,299.09055399,1.00016293423,23.2
2615000,2615.00000007,-576102.103674,301.803372849,1.00206839051,23.2
2616000,2616.00000007,-576377.340502,300.33537269,1.00310459617,23.2
2617000,2617.00000007,-575103.382057,302.067152876,1.00255991188,23.2
2618000,2618.00000007,-575999.634674,301.293093226,1.00265164482,23.2
2619000,2619.00000007,-576634.866202,300.141016893,1.00412386411,23.2
2620000,2620.00000008,-576999.951373,300.122977576,1.00473569819,23.2
2621000,2621.00000008,-577202.624984,298.011169939,1.00446598667,23.2
2622000,2622.00000008,-576777.231541,299.818553272,1.00213088038,23.2
2623000,2623.00000008,-576389.536464,300.314380403,1.00448143855,23.2
2624000,2624.00000008,-576238.67158,301.070112595,1.00338809539,23.2
2625000,2625.00000008,-575736.760291,302.490613203,1.00708544956,23.2
2626000,2626.00000008,-577325.052718,300.838751395,1.00698604527,23.2
2627000,2627.00000008,-576824.06314,299.390824327,1.00498024698,23.2
2628000,2628.00000008,-575907.676286,299.332778358,1.00544032146,23.2
2629000,2629.00000008,-576310.907407,300.225460773,1.00610447488,23.2
2630000,2630.00000008,-575904.984654,298.919439608,0.999003797109,23.2
2631000,2631.00000008,-576248.153005,299.772213399,1.00401588267,23.2
2632000,2632.00000008,-576820.336363,299.159800148,1.00636977107,23.2
2633000,2633.00000008,-576252.175464,300.53021712,0.999347753924,23.2
2634000,2634.00000008,-577670.498041,299.828061258,1.00534365081,23.2
2635000,2635.00000008,-577226.584982,301.176152174,1.0098979918,23.2
2636000,2636.00000008,-577316.31432,301.584570419,1.00636671553,23.2
2637000,2637.00000008,-576041.675231,303.095387113,1.00260379256,23.2
2638000,2638.00000008,-576754.753519,299.956123021,1.00632690739,23.2
2639000,2639.00000008,-576152.067823,301.945083512,1.00569266673,23.2
2640000,2640.00000008,-574577.544958,298.61819012,1.00273337105,23.2
2641000,2641.00000008,-576813.601824,299.160280517,1.00664561798,23.2
2642000,2642.00000008,-575431.944271,297.7812842,1.00454922,23.2
2643000,2643.00000008,-574668.16913,300.546206335,1.00211506972,23.2
2644000,2644.00000008,-576812.995921,299.96292343,1.00394927394,23.2
2645000,2645.00000008,-577135.361121,299.219522546,1.00615828588,23.2
2646000,2646.00000008,-575973.875426,301.685580064,1.00560261159,23.2
2647000,2647.00000008,-575849.271401,297.788678165,1.00188002488,23.2
2648000,2648.00000008,-576456.569284,301.233696031,1.00613224362,23.2
2649000,2649.00000008,-574877.096766,300.623580924,1.00364419918,23.2
2650000,2650.00000008,-575878.310968,299.613575947,1.00310222497,23.2
2651000,2651.00000008,-577025.530492,300.165532523,1.01029448087,23.2
2652000,2652.00000008,-576838.64256,299.740139035,1.00458418045,23.2
2653000,2653.00000008,-576274.633196,299.481709585,1.00521609756,23.2
2654000,2654.00000008,-576134.96086,297.546608631,1.00646349319,23.2
2655000,2655.00000008,-576487.380542,300.586685714,1.00588856411,23.2
2656000,2656.00000008,-574848.506623,300.347297949,1.00476785845,23.2
2657000,2657.00000008,-575579.500464,299.009155707,1.00511089223,23.2
2658000,2658.00000008,-576718.044916,298.215936215,1.00545660241,23.2
2659000,2659.00000008,-576308.18287,300.239038433,1.00543830167,23.2
2660000,2660.00000008,-576756.027955,299.39832851,1.00697050838,23.2
2661000,2661.00000008,-577196.846347,297.817112854,1.00266997509,23.2
2662000,2662.00000008,-576635.685663,301.579349022,1.0017551531,23.2
2663000,2663.00000008,-577313.808311,299.430363501,1.00409682182,23.2
2664000,2664.00000008,-577947.058619,301.285463498,1.00551420224,23.2
2665000,2665.00000008,-574928.333047,298.321933684,1.00214780911,23.2
2666000,2666.00000008,-575711.569191,300.949544963,1.00384068825,23.2
2667000,2667.00000008,-576640.517295,298.002599953,1.00702549963,23.2
2668000,2668.00000008,-577468.81528,300.93607769,1.00600346712,23.2
2669000,2669.00000008,-576501.328678,299.459775405,1.00320995573,23.2
2670000,2670.00000009,-575251.150336,300.464284429,1.00112760381,23.2
2671000,2671.00000009,-576246.246484,299.770294991,1.00529555223,23.2
2672000,2672.00000009,-575912.886979,301.15781567,1.00488627728,23.2
2673000,2673.00000009,-577231.616972,302.288604716,1.0009219974,23.2
2674000,2674.00000009,-575138.536241,297.440438792,1.00115180469,23.2
2675000,2675.00000009,-576753.181289,298.693960773,1.0043559136,23.2
2676000,2676.00000009,-577301.547442,302.179691098,1.00327532469,23.2
2677000,2677.00000009,-576197.973467,300.77378556,1.0054242573,23.2
2678000,2678.00000009,-576817.878888,299.77945335,1.00582415304,23.2
2679000,2679.00000009,-576271.547188,299.116257044,1.00576469941,23.2
2680000,2680.00000009,-575239.893084,300.774675611,1.00768289114,23.2
2681000,2681.00000009,-576982.602312,301.874416049,1.00691071405,23.2
2682000,2682.00000009,-574842.957475,299.626332615,1.00574681282,23.2
2683000,2683.00000009,-576032.60809,302.442148026,1.00389432586,23.2
2684000,2684.00000009,-576537.10079,302.22411831,1.00383931697,23.2
2685000,2685.00000009,-576909.503273,297.925876439,1.00071867986,23.2
2686000,2686.00000009,-576335.436632,298.064260238,1.00006355611,23.2
2687000,2687.00000009,-577483.170822,300.545737053,1.00356081997,23.2
2688000,2688.00000009,-577030.179723,297.926898837,1.00592978763,23.2
2689000,2689.00000009,-576263.542466,301.030252675,1.00565466429,23.2
2690000,2690.00000009,-575542.714924,298.898815112,1.0064307661,23.2
2691000,2691.00000009,-576885.082651,301.944528333,1.00342811008,23.2
2692000,2692.00000009,-577295.042453,300.982435536,1.00785590617,23.2
2693000,2693.00000009,-577242.983444,297.977571467,1.00495631857,23.2
2694000,2694.00000009,-576850.960944,299.505720324,1.00364825513,23.2
2695000,2695.00000009,-576106.715676,300.462251919,1.0042359257,23.2
2696000,2696.00000009,-575646.679617,302.073030643,1.00537750252,23.2
2697000,2697.00000009,-576224.812914,300.48468353,1.0068277137,23.2
