#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2712000,2712.00000009,-576711.020984,298.402373301,1.0027909359,18.4
2713000,2713.00000009,-576592.669141,300.026960756,1.00501951446,18.4
2714000,2714.00000009,-575835.64513,300.63220398,1.00484217922,18.4
2715000,2715.00000009,-577375.288047,302.231921187,1.00608047616,18.4
2716000,2716.00000009,-576473.750032,300.654140665,1.00557594916,18.4
2717000,2717.00000009,-577356.298228,300.54587609,1.00591203077,18.4
2718000,2718.00000009,-576029.358875,299.932840352,1.00388542951,18.4
2719000,2719.0000001,-577621.63596,299.250313824,1.00523882479,18.4
2720000,2720.0000001,-577044.779168,300.142177404,1.00500767351,18.4
2721000,2721.0000001,-578000.169152,299.685144866,1.00517677737,18.4
2722000,2722.0000001,-575970.739609,299.949938591,1.00561592144,18.4
2723000,2723.0000001,-575795.278494,299.843217656,1.00233131171,18.4
2724000,2724.0000001,-576779.909713,300.382978482,1.00521808342,18.4
2725000,2725.0000001,-576109.269223,299.706428043,1.00410006187,18.4
2726000,2726.0000001,-576480.515734,300.314646883,1.00191206444,18.4
2727000,2727.0000001,-576884.972668,300.021540841,1.00268812862,18.4
2728000,2728.0000001,-576520.165916,300.955308495,1.00610296447,18.4
2729000,2729.0000001,-577830.403724,300.90716795,1.00257087641,18.4
2730000,2730.0000001,-577119.433023,299.751174195,1.00802327003,18.4
2731000,2731.0000001,-576741.693103,300.707210377,1.00258806391,18.4
2732000,2732.0000001,-576247.034902,299.192966535,1.00504718552,18.4
2733000,2733.0000001,-574555.281784,300.341929555,1.00257662007,18.4
2734000,2734.0000001,-575111.551818,299.593078735,0.999007697004,18.4
2735000,2735.0000001,-575186.319339,298.507150309,1.00196167567,18.4
2736000,2736.0000001,-575919.514668,300.51622892,1.00648592307,18.4
2737000,2737.0000001,-575959.108534,299.503505851,1.00612963535,18.4
2738000,2738.0000001,-576318.176766,300.712264984,1.01158382131,18.4
2739000,2739.0000001,-577308.432554,297.811229278,1.01048264506,18.4
2740000,2740.0000001,-575803.660658,300.028506257,1.00853595402,18.4
2741000,2741.0000001,-576888.858408,301.675099675,1.00492921596,18.4
2742000,2742.0000001,-576412.571607,300.87296126,1.00932945588,18.4
2743000,2743.0000001,-576804.685317,298.72643949,1.00823239208,18.4
2744000,2744.0000001,-575263.087996,300.410034716,1.00336691665,18.4
2745000,2745.0000001,-577389.558219,300.235560063,1.00438552138,18.4
2746000,2746.0000001,-577577.254762,300.04151437,1.00589120647,18.4
2747000,2747.0000001,-576799.003606,299.59657468,1.00243787715,18.4
2748000,2748.0000001,-577779.390175,299.624791498,1.0034751992,18.4
2749000,2749.0000001,-576051.850049,299.791370527,1.00608504752,18.4
2750000,2750.0000001,-576430.355297,299.631868359,1.00334758353,18.4
2751000,2751.0000001,-575469.947761,301.91252905,1.00328432434,18.4
2752000,2752.0000001,-575882.881729,301.981526832,1.00191741506,18.4
2753000,2753.0000001,-575883.690732,299.441764135,1.00592212087,18.4
2754000,2754.0000001,-577157.025334,301.121773534,1.00516633407,18.4
2755000,2755.0000001,-577193.34685,299.714298242,1.0046135349,18.4
2756000,2756.0000001,-575969.04228,298.643104171,1.0060940711,18.4
2757000,2757.0000001,-576134.841652,300.803268976,1.00327573069,18.4
2758000,2758.0000001,-576726.032825,298.651924851,1.00899233455,18.4
2759000,2759.0000001,-576806.898063,298.347560202,1.00812412436,18.4
2760000,2760.0000001,-576906.670574,303.342220169,1.0077750125,18.4
2761000,2761.0000001,-575395.30982,300.24867535,1.00523952602,18.4
2762000,2762.0000001,-576028.290988,298.855659706,1.00396023019,18.4
2763000,2763.0000001,-576903.806423,297.787285832,1.003271517,18.4
2764000,2764.0000001,-574414.959504,298.375337068,1.00328466605,18.4
2765000,2765.0000001,-574423.675983,301.117122456,1.00305978987,18.4
2766000,2766.0000001,-575538.057409,301.717508892,1.0055158981,18.4
2767000,2767.0000001,-575611.85722,299.250211199,1.0033904214,18.4
2768000,2768.00000011,-575814.586455,301.103399823,1.00760862124,18.4
2769000,2769.00000011,-575907.256519,300.20919107,1.00893463667,18.4
2770000,2770.00000011,-575032.489719,302.422572373,1.00468558184,18.4
2771000,2771.00000011,-577138.505679,303.302816821,1.0039864782,18.4
2772000,2772.00000011,-576574.486415,300.842459651,1.00303350753,18.4
2773000,2773.00000011,-576289.530072,299.614979683,1.00218440668,18.4
2774000,2774.00000011,-577379.757656,301.526668391,1.00404839991,18.4
2775000,2775.00000011,-576585.221448,300.495304368,1.00172580823,18.4
2776000,2776.00000011,-576464.945655,302.423075962,1.001769761,18.4
2777000,2777.00000011,-575319.983256,297.687266567,1.00036083848,18.4
2778000,2778.00000011,-575246.043161,302.386406837,1.0038298707,18.4
2779000,2779.00000011,-576438.608938,300.250657244,1.00301997771,18.4
2780000,2780.00000011,-576169.683562,300.069681535,1.00253393277,18.4
2781000,2781.00000011,-577206.190517,299.442219947,1.00702200673,18.4
2782000,2782.00000011,-577095.931795,300.931664036,1.00344372965,18.4
2783000,2783.00000011,-576582.447325,301.524190638,1.00259468784,18.4
2784000,2784.00000011,-576949.834173,299.780535671,1.00273802567,18.4
2785000,2785.00000011,-577169.183722,299.217815957,1.0049857266,18.4
2786000,2786.00000011,-576116.31662,298.026964262,1.00393366393,18.4
2787000,2787.00000011,-576453.418218,300.696416476,1.00356021298,18.4
2788000,2788.00000011,-575941.477314,301.46588394,1.00238579352,18.4
2789000,2789.00000011,-574984.521392,300.750413679,1.00058027606,18.4
2790000,2790.00000011,-576487.324696,300.677525747,1.00334630691,18.4
2791000,2791.00000011,-576784.326979,302.091185776,1.00637377843,18.4
2792000,2792.00000011,-575023.043729,300.085822143,1.00550565563,18.4
2793000,2793.00000011,-576707.714376,302.050965225,1.00753198915,18.4
2794000,2794.00000011,-575886.122781,299.742064491,1.0028893765,18.4
2795000,2795.00000011,-575874.272774,299.311741313,1.00335276039,18.4
2796000,2796.00000011,-574858.103676,299.760904531,1.00089230651,18.4
2797000,2797.00000011,-576143.156292,299.418501665,1.00140435659,18.4
2798000,2798.00000011,-576098.392184,301.717430909,1.00378019359,18.4
2799000,2799.00000011,-576181.073985,298.900561456,1.00329682535,18.4
2800000,2800.00000011,-576154.704967,299.898946429,1.00655710163,18.4
2801000,2801.00000011,-578080.355713,301.835372047,1.0045145316,18.4
2802000,2802.00000011,-577552.680708,297.886768782,1.00452928719,18.4
2803000,2803.00000011,-576060.734747,301.257033275,1.00753392276,18.4
2804000,2804.00000011,-575745.27287,298.840610786,1.00370357835,18.4
2805000,2805.00000011,-576260.359169,299.967223933,1.00490435183,18.4
2806000,2806.00000011,-576217.831697,301.10641717,1.00327767908,18.4
2807000,2807.00000011,-574960.829411,298.149110034,1.0013712314,18.4
2808000,2808.00000011,-574796.119733,300.789411465,1.00146481403,18.4
2809000,2809.00000011,-574963.228967,298.91669656,1.003560372,18.4
2810000,2810.00000011,-575031.641981,299.240880814,1.00130357097,18.4
2811000,2811.00000011,-576891.977918,302.52234897,1.00549365124,18.4
2812000,2812.00000011,-575464.910004,301.046298956,1.0034591783,18.4
2813000,2813.00000011,-575708.391859,301.767946979,1.00273107466,18.4
2814000,2814.00000011,-577145.136364,297.412989536,1.00201035369,18.4
2815000,2815.00000011,-575897.151402,298.812499617,1.00513537377,18.4
2816000,2816.00000011,-575621.218526,300.389007615,1.00519160873,18.4
2817000,2817.00000012,-575073.400547,298.963564792,1.0030245932,18.4
2818000,2818.00000012,-577149.19919,302.303968237,1.00540320803,18.4
2819000,2819.00000012,-575484.501704,299.559259908,1.00226184545,18.4
2820000,2820.00000012,-575341.169568,299.809032449,1.00250971765,18.4
2821000,2821.00000012,-575801.674661,299.627657939,1.00350258253,18.4
2822000,2822.00000012,-576318.538368,297.892920841,1.00825553065,18.4
2823000,2823.00000012,-576298.915135,300.097727316,1.00578572528,18.4
2824000,2824.00000012,-576836.061053,300.920162154,1.00514799961,18.4
2825000,2825.00000012,-576555.770645,298.259442429,1.00713470629,18.4
2826000,2826.00000012,-577918.200391,299.301018126,1.00712550156,18.4
2827000,2827.00000012,-575309.677086,298.699461965,1.00571281027,18.4
2828000,2828.00000012,-575802.40351,299.068165938,1.00331184266,18.4
2829000,2829.00000012,-576583.392226,301.605783442,1.00449067056,18.4
2830000,2830.00000012,-575042.417325,301.337725454,1.00199204662,18.4
2831000,2831.00000012,-575483.148453,300.696155219,1.00351810666,18.4
2832000,2832.00000012,-574759.795577,299.956279479,1.00137052607,18.4
2833000,2833.00000012,-575957.12058,300.431985601,1.00272184055,18.4
2834000,2834.00000012,-576290.864523,298.502373766,1.00157268968,18.4
2835000,2835.00000012,-576646.000425,296.887092184,1.0053988342,18.4
2836000,2836.00000012,-577575.223057,298.826650481,1.00405792018,18.4
2837000,2837.00000012,-577590.64927,299.327185634,1.00645861396,18.4
2838000,2838.00000012,-577816.853806,300.507776368,1.00651801524,18.4
2839000,2839.00000012,-577300.932126,303.68522167,1.00919259032,18.4
2840000,2840.00000012,-575635.053258,300.865911897,1.00821445053,18.4
2841000,2841.00000012,-577694.942567,301.058719229,1.00698530276,18.4
2842000,2842.00000012,-576825.23436,299.484146443,1.00096095984,18.4
2843000,2843.00000012,-577904.599047,299.254863491,1.0045073971,18.4
2844000,2844.00000012,-577128.936422,298.865414637,1.00448085841,18.4
2845000,2845.00000012,-576413.497212,300.415928017,1.00415548679,18.4
2846000,2846.00000012,-576234.518664,301.809501548,1.00592815795,18.4
2847000,2847.00000012,-575748.271659,300.208312919,1.00235944225,18.4
2848000,2848.00000012,-576075.283869,302.074999947,1.00315298038,18.4
2849000,2849.00000012,-575444.680689,300.199354181,1.00514133791,18.4
2850000,2850.00000012,-577396.055414,298.341958765,1.00671809258,18.4
2851000,2851.00000012,-576217.251962,298.748272316,1.00351158653,18.4
2852000,2852.00000012,-575606.005978,300.676058795,1.00342894419,18.4
2853000,2853.00000012,-575535.838471,302.163433441,1.00323281887,18.4
2854000,2854.00000012,-576341.588287,303.043868403,1.00238740173,18.4
2855000,2855.00000012,-576252.508785,299.40050033,1.0036176167,18.4
2856000,2856.00000012,-576418.622729,298.518642167,1.00251018514,18.4
2857000,2857.00000012,-577107.873336,299.473404661,1.00498306906,18.4
2858000,2858.00000012,-576501.249742,299.6227597,1.006980806,18.4
2859000,2859.00000012,-576342.301146,299.700791679,1.00577867654,18.4
2860000,2860.00000012,-577180.012142,300.233051752,1.00726969827,18.4
2861000,2861.00000012,-576785.032099,301.000553892,1.00549788102,18.4
2862000,2862.00000012,-575973.62915,301.955671484,1.00410882324,18.4
2863000,2863.00000012,-574918.440542,300.613453194,1.00275960825,18.4
2864000,2864.00000012,-576485.094333,299.143904634,1.00559643896,18.4
2865000,2865.00000012,-576312.146806,300.812045977,1.00677166245,18.4
2866000,2866.00000013,-577625.526201,302.384295072,1.00589312399,18.4
2867000,2867.00000013,-576655.816324,298.416821917,1.00506803441,18.4
2868000,2868.00000013,-576904.887971,302.533635911,1.0009949278,18.4
2869000,2869.00000013,-576667.747925,300.490791012,1.00613966896,18.4
2870000,2870.00000013,-576374.284201,299.682405228,1.00305187684,18.4
2871000,2871.00000013,-576702.068218,302.719422653,1.00378952041,18.4
2872000,2872.00000013,-575942.324228,300.404775985,1.00233268719,18.4
2873000,2873.00000013,-576132.613448,300.043051313,1.00600058564,18.4
2874000,2874.00000013,-576449.111876,298.47474624,1.00204089753,18.4
2875000,2875.00000013,-575876.388018,297.572146766,1.00575139916,18.4
2876000,2876.00000013,-575884.294078,299.30607582,1.00097719317,18.4
2877000,2877.00000013,-577433.988041,299.732819952,1.00323339975,18.4
2878000,2878.00000013,-576762.684469,302.191254113,1.00454194911,18.4
2879000,2879.00000013,-577156.776102,301.211431387,1.00605809429,18.4
2880000,2880.00000013,-576396.78183,301.128875798,1.00632248199,18.4
2881000,2881.00000013,-576738.484861,298.429079011,1.00631773897,18.4
2882000,2882.00000013,-577343.180294,301.125188344,1.01074920292,18.4
2883000,2883.00000013,-575609.956597,301.777733557,1.00243348864,18.4
2884000,2884.00000013,-576899.575318,300.389161293,1.00474984844,18.4
2885000,2885.00000013,-575752.000225,301.759612009,1.00152134438,18.4
2886000,2886.00000013,-576041.288953,301.022050213,1.00106147459,18.4
2887000,2887.00000013,-576943.851642,299.91159344,1.00201814432,18.4
2888000,2888.00000013,-575886.723803,298.472715372,1.00424789441,18.4
2889000,2889.00000013,-575419.840081,300.646797945,1.00464155773,18.4
2890000,2890.00000013,-576318.1193,300.12661879,1.00053008326,18.4
2891000,2891.00000013,-576197.367102,300.919841789,1.00158484099,18.4
2892000,2892.00000013,-575821.338513,300.057958483,1.00174990635,18.4
2893000,2893.00000013,-576998.637966,303.513904968,1.00458844675,18.4
2894000,2894.00000013,-577031.507476,301.915608183,1.01010138217,18.4
2895000,2895.00000013,-577037.124701,303.747761715,1.0079103401,18.4
2896000,2896.00000013,-575973.392417,300.186110824,1.00385866242,18.4
2897000,2897.00000013,-577498.347879,303.105316545,1.00492433214,18.4
2898000,2898.00000013,-576165.476731,299.221427915,1.00218842879,18.4
2899000,2899.00000013,-576280.995264,298.615925439,1.0062909975,18.4
2900000,2900.00000013,-575878.651427,299.106712414,1.00269092236,18.4
2901000,2901.00000013,-575885.543002,301.558206772,1.0028609957,18.4
2902000,2902.00000013,-576636.550171,302.51415961,1.00464822751,18.4
2903000,2903.00000013,-577091.256921,300.593704434,1.00664228954,18.4
2904000,2904.00000013,-577067.090117,297.620757022,1.00961179709,18.4
2905000,2905.00000013,-575170.329357,298.798584984,1.0086613117,18.4
2906000,2906.00000013,-575412.85877,301.338799399,1.00564737939,18.4
2907000,2907.00000013,-577015.992317,301.536645729,1.00308528402,18.4
2908000,2908.00000013,-576625.535374,300.111135026,1.00437402187,18.4
2909000,2909.00000013,-576968.815232,298.654700118,1.0052449038,18.4
2910000,2910.00000013,-576837.732675,300.387001214,1.00329901909,18.4
2911000,2911.00000013,-576221.667717,298.556279868,1.00332020177,18.4
2912000,2912.00000013,-576905.30071,302.5541674,1.00478397432,18.4
2913000,2913.00000013,-575390.105673,300.692022191,1.00459895958,18.4
2914000,2914.00000013,-576122.93463,301.674222624,1.00493778017,18.4
2915000,2915.00000014,-576538.809352,301.48266323,1.00115888974,18.4
2916000,2916.00000014,-574749.229497,301.206707839,1.00539086596,18.4
2917000,2917.00000014,-576715.910342,297.949738302,1.00441899919,18.4
2918000,2918.00000014,-575480.508451,298.612962561,1.00614992119,18.4
2919000,2919.00000014,-576892.612567,302.598959664,1.00463147315,18.4
2920000,2920.00000014,-576612.210814,301.534210775,1.00423333073,18.4
2921000,2921.00000014,-575678.381869,303.004270018,1.00315423086,18.4
2922000,2922.00000014,-575619.050017,299.397348634,1.00863949154,18.4
2923000,2923.00000014,-576576.568299,300.340027011,1.00645330967,18.4
2924000,2924.00000014,-576430.328631,299.564897479,1.00808496955,18.4
2925000,2925.00000014,-576675.571877,301.395207577,1.00647929688,18.4
2926000,2926.00000014,-574386.914045,299.7179383,1.00357180169,18.4
2927000,2927.00000014,-576338.548479,302.165255765,1.0107876637,18.4
2928000,2928.00000014,-577323.957535,298.733809932,1.00625722327,18.4
2929000,2929.00000014,-578588.056902,300.74037768,1.0071669459,18.4
2930000,2930.00000014,-577357.569587,299.144575477,1.00359040498,18.4
2931000,2931.00000014,-577715.864607,298.146736865,1.00330148316,18.4
2932000,2932.00000014,-578366.117815,300.360463576,1.00462769509,18.4
2933000,2933.00000014,-576949.857691,300.743500673,1.00242797873,18.4
2934000,2934.00000014,-577478.782862,301.842966767,1.00458767914,18.4
2935000,2935.00000014,-576003.883794,297.453649076,1.00305491558,18.4
2936000,2936.00000014,-575493.332359,299.247571731,1.0065232318,18.4
2937000,2937.00000014,-576089.282233,299.123410217,1.00412037851,18.4
2938000,2938.00000014,-576891.354316,298.155954041,1.00448265744,18.4
2939000,2939.00000014,-575949.775224,299.679147297,1.0016599793,18.4
2940000,2940.00000014,-576397.102458,301.848636335,1.00555189649,18.4
2941000,2941.00000014,-576046.504961,300.474316351,1.00566924747,18.4
2942000,2942.00000014,-576651.091891,301.615252742,1.00172116865,18.4
2943000,2943.00000014,-575065.862988,299.121090811,1.00380815743,18.4
2944000,2944.00000014,-575557.507751,301.544052242,1.00405325137,18.4
2945000,2945.00000014,-574861.736731,301.528107124,0.99771488458,18.4
2946000,2946.00000014,-575474.061382,299.877144756,1.00001935118,18.4
2947000,2947.00000014,-576536.92871,299.268464641,1.00409688564,18.4
2948000,2948.00000014,-576536.026354,301.596644655,1.0071414072,18.4
2949000,2949.00000014,-576227.574662,300.60743098,1.00419465815,18.4
2950000,2950.00000014,-577307.246126,300.260622492,1.00403075712,18.4
2951000,2951.00000014,-576923.542605,300.680446941,1.00733648794,18.4
2952000,2952.00000014,-576528.081347,300.979834244,1.0058338495,18.4
2953000,2953.00000014,-576602.92842,298.967992764,1.00357321583,18.4
2954000,2954.00000014,-576604.541111,297.047774651,1.00525274575,18.4
2955000,2955.00000014,-577545.123209,301.096460466,1.00463460914,18.4
2956000,2956.00000014,-576408.034908,299.764396159,1.0023390039,18.4
2957000,2957.00000014,-575820.490257,299.970690807,1.00324479113,18.4
2958000,2958.00000014,-576098.252577,302.096272465,1.00256317916,18.4
2959000,2959.00000014,-576090.909392,300.897208085,1.00597316618,18.4
2960000,2960.00000014,-576782.091302,302.700945229,1.00682746978,18.4
2961000,2961.00000014,-576924.869676,299.119415726,1.00949173042,18.4
2962000,2962.00000014,-575817.335142,300.456133199,1.00733714205,18.4
2963000,2963.00000014,-575410.785929,299.906645691,1.00625730927,18.4
2964000,2964.00000015,-575972.606653,300.55748105,1.00719983837,18.4
2965000,2965.00000015,-575289.140297,302.298171751,1.00346287337,18.4
2966000,2966.00000015,-575937.475822,299.943004382,1.00701987899,18.4
2967000,2967.00000015,-575655.977206,298.080335502,1.00597517786,18.4
2968000,2968.00000015,-575637.187255,300.91251354,1.0040934977,18.4
2969000,2969.00000015,-575827.568723,300.828635989,1.00492427539,18.4
2970000,2970.00000015,-576967.142921,297.901471225,1.00524915189,18.4
2971000,2971.00000015,-577452.492414,300.141740465,1.00759779994,18.4
2972000,2972.00000015,-576858.095146,302.500535174,1.00798052661,18.4
2973000,2973.00000015,-576964.408954,299.592588158,1.0054706788,18.4
2974000,2974.00000015,-576058.423288,297.68289474,1.00787727495,18.4
2975000,2975.00000015,-575788.917595,300.387737999,1.00479463825,18.4
2976000,2976.00000015,-576624.639146,300.692898007,1.00558877021,18.4
2977000,2977.00000015,-577066.621194,299.517880981,1.00312118354,18.4
2978000,2978.00000015,-578595.634946,297.889574256,1.00566997827,18.4
2979000,2979.00000015,-576707.53419,299.907095558,1.005575118,18.4
2980000,2980.00000015,-576625.034835,301.371166502,1.00652387544,18.4
2981000,2981.00000015,-575436.552691,300.217590991,1.0053168299,18.4
2982000,2982.00000015,-576791.987349,299.273725737,1.00504247709,18.4
2983000,2983.00000015,-576243.650063,299.793845133,1.0057969451,18.4
2984000,2984.00000015,-576427.420754,301.241010003,1.00119301399,18.4
2985000,2985.00000015,-575315.663219,299.910390914,1.00274192033,18.4
2986000,2986.00000015,-575610.622606,300.872167311,1.00332513934,18.4
2987000,2987.00000015,-576859.931197,299.805397172,1.00155018876,18.4
2988000,2988.00000015,-576889.391825,299.437962238,1.00388863203,18.4
2989000,2989.00000015,-577167.626504,299.405174386,1.00357495352,18.4
2990000,2990.00000015,-576529.146201,298.218014555,1.00585605527,18.4
2991000,2991.00000015,-578259.768787,299.306348162,1.00576249072,18.4
2992000,2992.00000015,-576682.613616,300.30174988,1.00251555122,18.4
2993000,2993.00000015,-576709.63259,299.182089243,1.00786644953,18.4
2994000,2994.00000015,-577437.169531,302.494149442,1.00883946271,18.4
2995000,2995.00000015,-575553.958992,301.09899106,1.00456432602,18.4
2996000,2996.00000015,-576498.474997,300.86940604,1.00417712358,18.4
2997000,2997.00000015,-575734.163836,299.543878092,1.0051132017,18.4
2998000,2998.00000015,-576341.356634,302.036441619,1.00148913308,18.4
2999000,2999.00000015,-574891.317663,301.899389211,1.00013839455,18.4
3000000,3000.00000015,-573840.356657,300.132464202,0.998954339973,18.4
3001000,3001.00000015,-575445.368635,300.216342547,1.00077825176,18.4
3002000,3002.00000015,-575869.168572,300.08374825,1.00215821049,18.4
3003000,3003.00000015,-577422.52829,301.182712838,1.00464517347,18.4
3004000,3004.00000015,-575322.501102,298.58443639,1.00213547849,18.4
3005000,3005.00000015,-577433.570667,301.642981831,1.0041843332,18.4
3006000,3006.00000015,-575790.200816,299.860208123,1.00055283535,18.4
3007000,3007.00000015,-576194.324524,299.380385284,1.00670332395,18.4
3008000,3008.00000015,-576422.530007,300.673313081,1.00689819792,18.4
3009000,3009.00000015,-577337.826135,302.685488967,1.00404861731,18.4
3010000,3010.00000015,-577536.801095,301.539831347,1.00125453618,18.4
3011000,3011.00000015,-577811.27817,300.44946588,1.00340644918,18.4
3012000,3012.00000015,-576559.310267,299.757788497,1.00045856229,18.4
3013000,3013.00000016,-576532.86498,298.182360556,1.00310951813,18.4
3014000,3014.00000016,-575736.794451,303.797666674,1.0031945448,18.4
3015000,3015.00000016,-575744.724509,301.194856393,1.00281035619,18.4
3016000,3016.00000016,-576270.039529,301.656760594,1.00415269227,18.4
3017000,3017.00000016,-575826.602044,300.462004055,1.00231464243,18.4
3018000,3018.00000016,-576319.523297,300.406324961,1.0077475054,18.4
3019000,3019.00000016,-576380.20934,301.315541863,1.0051905053,18.4
3020000,3020.00000016,-576712.264929,300.345626216,1.00426610935,18.4
3021000,3021.00000016,-576571.952782,299.354696486,1.00462501852,18.4
3022000,3022.00000016,-575172.604012,302.130557832,1.00263923504,18.4
3023000,3023.00000016,-576473.290699,300.778422135,1.0048137744,18.4
3024000,3024.00000016,-575559.119675,300.455234126,1.00227120889,18.4
3025000,3025.00000016,-575549.395334,299.692772158,1.002870183,18.4
3026000,3026.00000016,-575834.062089,301.431347927,1.0048189907,18.4
3027000,3027.00000016,-576061.142839,300.368964224,1.00280669291,18.4
3028000,3028.00000016,-575415.400746,300.969418654,1.00201552863,18.4
3029000,3029.00000016,-574912.963097,302.084760655,1.00102166547,18.4
3030000,3030.00000016,-575240.795885,301.042464139,1.0006892978,18.4
3031000,3031.00000016,-575710.225674,299.754250601,1.00496673914,18.4
3032000,3032.00000016,-577316.268518,301.460069755,1.00804323933,18.4
3033000,3033.00000016,-576930.495598,296.065411702,1.0064140633,18.4
3034000,3034.00000016,-575637.380147,296.543626499,1.00469881957,18.4
3035000,3035.00000016,-576446.299888,297.239643808,1.00093777058,18.4
3036000,3036.00000016,-576380.952643,300.551784437,1.00334959411,18.4
3037000,3037.00000016,-576121.363284,302.427527784,1.00237336655,18.4
3038000,3038.00000016,-575973.365015,300.670959219,1.00464197121,18.4
3039000,3039.00000016,-575418.745457,302.296049679,1.00559013626,18.4
3040000,3040.00000016,-576322.515172,301.662799916,1.00222504769,18.4
3041000,3041.00000016,-577149.618914,299.612619268,1.0027744144,18.4
3042000,3042.00000016,-576013.643871,300.689551851,1.00352271847,18.4
3043000,3043.00000016,-574967.2611,300.838149593,1.00277479802,18.4
3044000,3044.00000016,-575885.179173,299.866740771,1.00206803579,18.4
3045000,3045.00000016,-575753.50474,300.957490503,1.00516561205,18.4
3046000,3046.00000016,-576450.870765,301.341195508,1.00465345538,18.4
3047000,3047.00000016,-575961.180279,300.353813584,1.005521127,18.4
3048000,3048.00000016,-576549.817137,299.421152015,1.00351052199,18.4
3049000,3049.00000016,-575796.035826,299.878063428,1.00447535717,18.4
3050000,3050.00000016,-576619.541855,301.787010635,1.00873398623,18.4
3051000,3051.00000016,-575358.297527,301.416035416,1.00808792893,18.4
3052000,3052.00000016,-576581.261533,300.38133759,1.00838290423,18.4
3053000,3053.00000016,-576643.416694,300.864472235,1.00465209092,18.4
3054000,3054.00000016,-576260.512483,299.076227596,1.00186809933,18.4
3055000,3055.00000016,-576714.111015,297.718125469,1.00533990923,18.4
3056000,3056.00000016,-575093.065546,298.194110624,1.00398406181,18.4
3057000,3057.00000016,-577351.810408,299.808632636,1.00477699015,18.4
3058000,3058.00000016,-576972.453001,300.282005617,1.00450091956,18.4
3059000,3059.00000016,-575953.129016,301.037417093,1.0010524699,18.4
3060000,3060.00000016,-576790.819339,299.722705003,1.00360632666,18.4
3061000,3061.00000016,-576726.320247,299.080683744,1.00719820557,18.4
3062000,3062.00000017,-576228.614242,297.298433762,1.01056122312,18.4
3063000,3063.00000017,-577093.163797,298.771921655,1.00956209027,18.4
3064000,3064.00000017,-577618.401282,301.690192194,1.00765386961,18.4
3065000,3065.00000017,-575766.809541,301.072396365,1.00494399053,18.4
3066000,3066.00000017,-576724.282838,300.071081107,1.00171510616,18.4
3067000,3067.00000017,-575114.986533,299.703960974,1.00152808314,18.4
3068000,3068.00000017,-575686.746672,303.716838829,1.00255349041,18.4
3069000,3069.00000017,-574879.028532,302.139622746,1.00232803793,18.4
3070000,3070.00000017,-575001.253619,302.928384649,1.00055278932,18.4
3071000,3071.00000017,-575944.858031,298.687378655,1.00669752957,18.4
3072000,3072.00000017,-575549.366224,300.635872855,1.00564498773,18.4
3073000,3073.00000017,-575748.694515,301.544409247,1.0045435754,18.4
3074000,3074.00000017,-574945.746704,300.555700678,1.00344358515,18.4
3075000,3075.00000017,-574552.250289,299.021577066,1.00286360766,18.4
3076000,3076.00000017,-576595.420793,300.201397015,1.00583900487,18.4
3077000,3077.00000017,-576801.216314,300.328785124,1.00589399029,18.4
3078000,3078.00000017,-576005.100549,299.305433064,1.00490383415,18.4
3079000,3079.00000017,-575763.674443,298.074595746,1.00290496784,18.4
3080000,3080.00000017,-576466.346746,300.138597516,1.00582694581,18.4
3081000,3081.00000017,-576223.355866,301.720428988,1.0045085018,18.4
3082000,3082.00000017,-575205.115971,297.825572556,1.00268105754,18.4
3083000,3083.00000017,-574888.43219,300.757317124,1.00566461751,18.4
3084000,3084.00000017,-575874.392043,299.138232195,1.0063992741,18.4
3085000,3085.00000017,-577388.092548,300.76196969,1.00766713646,18.4
3086000,3086.00000017,-575332.327179,299.344741054,1.00404667326,18.4
3087000,3087.00000017,-576410.760783,302.516224828,1.00524558285,18.4
3088000,3088.00000017,-575447.941304,300.414338735,1.00095398468,18.4
3089000,3089.00000017,-576928.086456,298.861465206,1.00414607741,18.4
3090000,3090.00000017,-576230.179749,300.128156655,1.00288608679,18.4
3091000,3091.00000017,-576107.019078,299.543073378,1.00494733771,18.4
3092000,3092.00000017,-577016.888249,299.300507888,1.00427525411,18.4
3093000,3093.00000017,-576827.346171,298.156230079,1.00081677035,18.4
3094000,3094.00000017,-575882.866686,298.607319227,1.00355710092,18.4
3095000,3095.00000017,-576526.639375,299.893809311,1.00609290355,18.4
3096000,3096.00000017,-577000.222641,299.235267627,1.00736879788,18.4
3097000,3097.00000017,-576619.781983,300.226518407,1.00882817735,18.4
3098000,3098.00000017,-576511.072833,303.956792051,1.00587675246,18.4
3099000,3099.00000017,-576001.689176,300.524247107,1.00542896077,18.4
3100000,3100.00000017,-575827.228221,299.618501429,1.0088902225,18.4
3101000,3101.00000017,-575909.337708,298.974298513,1.0080934722,18.4
3102000,3102.00000017,-575423.607274,299.466206898,1.00511912209,18.4
3103000,3103.00000017,-576067.633865,301.504626715,1.00702554521,18.4
3104000,3104.00000017,-577158.004021,300.812336945,1.00613890674,18.4
3105000,3105.00000017,-576666.155215,298.653338136,1.00482888816,18.4
3106000,3106.00000017,-577863.50301,300.04514736,1.00753090324,18.4
3107000,3107.00000017,-576458.888971,299.569004504,1.00522517239,18.4
3108000,3108.00000017,-577431.096474,299.370093262,1.00507127509,18.4
3109000,3109.00000017,-576920.865311,301.3084601,1.00592058574,18.4
